"id","create_time","create_user","description","name","resource_id","resource_type","update_time"
"3cbdddea-40fd-4eb2-a8e0-9c9e30a36e3f",1760429635227,bb838d08-ca4a-4e57-bf6c-52a340394c41,restcloud_DWD_CHECKMATINGVOLTAGE整改(关键工站关键特性监控预警系统 ),restcloud_DWD_CHECKMATINGVOLTAGE整改(关键工站关键特性监控预警系统 ),a29cae2a-5300-4ad6-a5b1-933ea19aac3c,OFFLINE,1760691345379
"3cf55f3f-79be-438d-84d5-f3fadab60191",1766458278265,"2af475a6-700c-45b4-895f-87cbfa1fbf38","",dwd_pm_barcode_checkresult,b82ef48b-5951-4d92-ac5a-3eb33c87b014,OFFLINE,1767496286484
"3d4359bd-d5e4-49ba-b567-3e1c1cde6ce8",1761707921561,b2b09247-950a-4aaf-944c-15caa9478b7e,设备SN需求表；对应工站编码：T_AGING_TEST,ods_mes20_db18s2408_t_aging_test,eec57059-051f-4c53-bef3-18864aeb507a,OFFLINE,1766728092632
"3d88777f-9a8d-4374-bfe7-b7d690a852b8",1768463531516,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ods_mes20_mes_blacklist_station_yield_statistics,"0e20cd4d-53fb-466b-8522-cec16e0bca48",OFFLINE,1768463531516
"3dfc76f9-280f-4542-bd31-fea9ded528c9",1753239953204,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_mes20_db18s2325_t_panda_head,"2ec1cf12-d25e-4c05-9db9-e43e66bd7de9",OFFLINE,1767753949094
"3ed88cbc-d291-4477-924d-e8fb5fff00b3",1762759547465,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_mes20_db18s2406_t_markbox,a74dfac1-783a-487a-9a18-b70390738252,OFFLINE,1762759842181
"3edcf1f2-5c9e-44d4-aee8-306b49ae5f5f",1761702066892,b2b09247-950a-4aaf-944c-15caa9478b7e,设备SN需求表；对应工站编码：AOI,ods_mes20_db18s2503_t_ccd_aoi_data,"5a18989d-d031-4919-8304-f44d82123ebc",OFFLINE,1766719542998
"3f0fb032-832e-44ca-9927-9a73e55631ee",1770531475647,bb838d08-ca4a-4e57-bf6c-52a340394c41,ods_sap_saphanadb_t134t,ods_sap_saphanadb_t134t,"3aedb42b-b470-4dd4-8180-8c428176cca9",OFFLINE,1770532515536
"3f8378dd-cc6d-4b20-8148-36ce444e7e56",1754275785989,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ods_mes20_mes_master_materiel_type,"6bbde3f1-b489-47ff-9ffc-391fde1d16e2",OFFLINE,0
"3f85cac5-7dee-4f04-9028-1bdad7fc54f5",1754015403521,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ods_mes20_db18s2228_t_ocv,"2935a63d-8c20-4dc8-a6da-31fff992c1d6",OFFLINE,0
"3f9308b9-7b42-4ea4-a452-b8e070d25d3a",1754015114441,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ods_mes20_db18s2228_t_markprint,"3183b571-a53c-432a-961f-a1ab7a691d58",OFFLINE,0
"4022f731-1cfa-43b6-9e82-5ec1b47ef8b3",1758267855448,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_mes20_mes_t_blacklist_remove,cbf60f31-fb40-4dc3-8239-472ffc46ee3e,OFFLINE,1767779972447
"4046913f-c52d-4c85-933a-e781c3d588ce",1762483692582,caa06a30-6544-44fc-af18-9dc6b6191077,"",接口服务1,"8c8627e8-f17f-4638-b759-5ebfc21797a3",DATA_SERVICE_API,1762483692583
"405df387-e59e-45ec-94d7-57f9592edb6a",1768530401776,b2b09247-950a-4aaf-944c-15caa9478b7e,"",ods_mes20_xxxx_t_terrace_tape_ccd,dc3bdf62-0143-415e-8b16-e8902c466346,OFFLINE,1769138763088
"4097633b-228b-4900-bb8f-0685c792909d",1763103022472,caa06a30-6544-44fc-af18-9dc6b6191077,"",api_mom_lob_project_line,"76c01f04-abfd-49c0-9d48-67422fd42da6",DATA_SERVICE_API,1763104187343
"40a07cef-dc9c-45b2-b696-ce6e8b8b9135",1761181033884,caa06a30-6544-44fc-af18-9dc6b6191077,t_online,ods_mes20_db18s2408_t_online,"84c99835-f591-47e7-acf7-e6fee4563bca",OFFLINE,1765335673311
"40b0d479-ab8c-41ad-8692-0b34756c773f",1766467480668,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_mes20_mes_t_blacklist_rule,b7b5b859-3fa3-414e-9b80-09a55852c394,OFFLINE,1766467587291
"40c24ec8-649e-4c2b-9f9f-cfdf219da0a7",1763543875317,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ods_mes20_db18s2218_t_online_syccd,"45c11133-aef0-4218-b794-b1a40cf85a72",OFFLINE,1765249247442
"40d2d496-3633-4512-bbf7-d85905e636e4",1754902772768,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ods_mes20_mes_station_mapping,d032ce86-fd84-484c-affc-a53ebe1c44bd,OFFLINE,0
"41121043-18e3-4ef1-9cf1-95ca2b23a393",1766978704522,"2af475a6-700c-45b4-895f-87cbfa1fbf38","",dwd_pm_station_twopositioning,dcc2aa1d-ab98-401c-8d7c-c3f39eb354ee,OFFLINE,1769066358910
"4114c74c-4b4d-4fc7-8a1e-bb0d24055485",1754275709273,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ods_mes20_mes_master_materiel_group,baf2158e-921a-4f1e-a0c3-2a1ff2e453a5,OFFLINE,0
"41357e01-a9c7-4703-af6b-5613a1a2cc11",1756870394451,caa06a30-6544-44fc-af18-9dc6b6191077,"",dwd_pm_18s2323_apmt,"1044a02a-1f03-450b-b3f5-bf0e8feaec2c",OFFLINE,1761024565326
"41707f54-0e5b-471d-a9bc-a155028043e0",1758590302108,"24f7ac9b-3468-45e8-83a7-e944ad4ba55f","",ods_mes20_db18s2225_t_markbox,af046c2c-508f-43b9-bdfe-95c15306f79c,OFFLINE,1758591037165
"4174aa10-12dc-495e-9d46-318b3b47c6d4",1760603879905,"2af475a6-700c-45b4-895f-87cbfa1fbf38","",kettle_OEE_Ramp_Daily_Report,a221c880-1549-428d-a173-669aa7d05b92,OFFLINE,1762848686818
"417b8468-a3fb-4581-9d99-8e29ed8883aa",1768529442004,b2b09247-950a-4aaf-944c-15caa9478b7e,"",ods_mes20_xxxx_t_ccd_aoi_data,"6b8a2f77-6667-4147-851d-9bba34110c2f",OFFLINE,1768529477465
"4189c7d0-b667-4d6a-b24a-aadb7ae1b867",1769565628117,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ods_mes20_db18s2233_t_pcd6,"83f62990-d174-4293-892b-34bfceb58c84",OFFLINE,1769565775891
"4273de09-f993-4087-b2b7-bd4ad6090d98",1763448216689,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_finebi_es_fine_record_conf,"9d30821e-b82c-4ee2-a21c-f554fad33eca",OFFLINE,1763451046549
"42db567a-3a51-4ac4-a0ac-b9833456b1dd",1764660804156,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_mes20_db18s2327_t_acmtdata,"49528481-b943-4c00-a50c-8857c2ec6e7c",OFFLINE,1764660960807
"430194b7-527a-49b7-8fa6-9ec3fbf682ea",1760504546940,"24f7ac9b-3468-45e8-83a7-e944ad4ba55f",ods_iot系统_scada数据库,ods_iot_scada_scada_ct_ct_log_day,"8185cb5c-a2fa-4184-8942-8abc1c6e195a",OFFLINE,1761560879936
"43d1a28c-5bdf-408f-a9fb-4bbd34e95dc8",1763430016113,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ods_mes20_db18s2065_t_online,fa13afb4-ef80-44bf-9916-3cb5fac2b8fe,OFFLINE,1765335886449
"4428a7bb-0db2-4174-8a72-3164f65f18ca",1766472386725,b2b09247-950a-4aaf-944c-15caa9478b7e,"",ods_mes20_db18s2226_t_cell_location_p,"40fa59ab-208a-4622-92b4-950415414625",OFFLINE,1768214917525
"44612a13-9f81-4cd7-85fd-46fdccc929c5",1763531141326,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_finebi_es_fine_frequency_performance,"052e5606-87d6-4694-a64b-93feaa1f0029",OFFLINE,1763531334979
"4496368b-5364-4af8-b5d5-79d36788821e",1768549866892,b2b09247-950a-4aaf-944c-15caa9478b7e,"",dwd_pm_station_summary_26项目,a53657d1-5bb3-43fb-93e3-411a67bc3ded,OFFLINE,1768553033650
"45784b43-0f3d-4e4a-bc70-069715b2de77",1763600662353,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ods_mes20_db18s2406_t_online_syccd,e9efcf05-f2a6-4f24-9924-bda2cf56f896,OFFLINE,1765248443818
"4599a486-15ef-4f4c-a5bc-6c7da6657c0b",1768353394200,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ads_pm_aphone_station_ngrate,"23055ca9-718d-48ea-8391-3ac42973616f",OFFLINE,1768887187037
"45c49d64-e3e8-451e-842f-bc2c1ee54c16",1763107409841,b2b09247-950a-4aaf-944c-15caa9478b7e,质量管控主题FQC检查指标明细数据,dwd_qm_fqc_shift,"4e87a8ef-9e84-4f77-bf31-516834c19a96",OFFLINE,1768814838923
"46260fdd-16a3-4603-ad9c-7066319076c1",1763715148379,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_mes20_db18s2402_t_online_tcoc,c848a214-e89c-4b83-bdbd-0fa91aba81b2,OFFLINE,1765266504016
"4645bf8e-edd1-4862-9dcc-bbb2fae124ee",1764121519079,b2b09247-950a-4aaf-944c-15caa9478b7e,"",ods_iot_scada_scada_base_kpi_target_line,"85227af6-a201-424c-8620-d2752017d111",OFFLINE,1766719058326
"46dbad45-f9ed-413f-a833-8f4c3070dafb",1763611025166,b2b09247-950a-4aaf-944c-15caa9478b7e,工站ct班次小时天表,dws_oee_ct_station_shift_hour,e8fe024c-05a7-4ecc-bb46-4306557a4530,OFFLINE,1768881034157
"46dc2e39-a7f2-4490-b3ac-662c89c7db63",1763518030381,bb838d08-ca4a-4e57-bf6c-52a340394c41,ods_fine_bidb_fine_authority_object,ods_fine_bidb_fine_authority_object,"470893e8-b3eb-40e4-94c8-12597c371f0d",OFFLINE,1763518143855
"472997f3-0182-4745-aae4-dfb8724cdf7a",1763448474554,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_finebi_es_fine_update_task,"23d10c06-a7cc-4778-8575-baef4dabd932",OFFLINE,1763451594983
"47dfaee9-4e04-4125-b9b0-85d146f443f2",1754029937380,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ods_mes20_db18s2228_t_twopositioning_pcd,c4a37ee5-8906-4a76-8f88-65e05e2ef770,OFFLINE,0
"483c1214-f6d1-430b-82a6-c61284e020dc",1760506434044,bb838d08-ca4a-4e57-bf6c-52a340394c41,restcloud_ADS整改(关键工站关键特性监控预警系统 ),restcloud_ADS整改(关键工站关键特性监控预警系统 ),"55b4182a-376e-4722-be9e-52e9f418edb0",OFFLINE,1760925578256
"4846c398-9d72-48e3-a6cf-7b712183aa6a",1751544637903,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_mes20_db18s2228_t_apmtdata,"8ba310b2-2858-4e5b-8bbf-121a5cb2b0ef",OFFLINE,1763617458472
"489f9571-bbb0-48fd-abfc-45cdc82a2f01",1763531125110,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_finebi_es_fine_record_bi_user_lifecycle,a7d50754-e865-4795-92a2-30fc4629dffa,OFFLINE,1763531316248
"48a05c60-27b8-4394-abf6-f7be8c214e98",1765156076794,"2af475a6-700c-45b4-895f-87cbfa1fbf38","",ods_mes20_db18s2328_t_panda_detail,"05351606-3e08-404b-9fa2-ed9edfdc0a53",OFFLINE,1765156257802
"491ad0d3-ca79-4251-8402-13eb1ed8d3ad",1763358667702,caa06a30-6544-44fc-af18-9dc6b6191077,"",api_ads_pm_productivity_hour_line,"0bfa25b4-2ddb-4bc8-bf53-ec9cead46566",DATA_SERVICE_API,1763363571922
"491f16e7-0543-466d-b2f4-479acf982c64",1754275850897,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ods_mes20_mes_master_plant,"6ebc360b-0aaf-4573-a98a-81ca2f7025f1",OFFLINE,0
"49696265-7635-424d-b58a-64b1de15d8fd",1764153179303,b2b09247-950a-4aaf-944c-15caa9478b7e,mes设备sn维度表,dim_mes_equipment_sn,"800bee6f-a259-486a-a691-347c1e0b2170",OFFLINE,1764208254502
"49d1a113-ab41-4563-9fe2-c02148c579cc",1770531290178,bb838d08-ca4a-4e57-bf6c-52a340394c41,ods_sap_saphanadb_t023t,ods_sap_saphanadb_t023t,"602327b0-734c-4aac-a417-c26735bcb128",OFFLINE,1770532049109
"4a75869f-70e7-4b06-8a2e-71eeb2568429",1762998859960,b2b09247-950a-4aaf-944c-15caa9478b7e,"",接口服务6,"054561b9-4d74-479d-a948-2f1140b8242c",DATA_SERVICE_API,1762998859960
"4a943b4b-021f-4ec7-9ee5-5672d22a4f79",1753174022836,"77fa40b8-c1eb-4e01-8a21-cc6ea670b7dc","",ods_mes20_db18s2323_t_ccdpass,"789eecab-7783-41d8-916c-3418728d4bee",OFFLINE,0
"4ab7aed0-2a0d-46c0-8572-309ddd7354a8",1764661980657,caa06a30-6544-44fc-af18-9dc6b6191077,IQC的ACMT工站测试数据,ods_mes20_db18s2232_t_acmtdata,ee59405e-c5e3-4ebe-a701-34caa7f94001,OFFLINE,1764662094642
"4b3da6fe-89b3-4dbd-b350-01c577299487",1759978320986,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_mes20_db18s2409_t_tco_ac_ccd,c963ee03-9978-4edf-ba72-d0ab1e9210d0,OFFLINE,1760002396936
"4b5766f9-009c-4484-b560-5315610ac432",1762999924993,b2b09247-950a-4aaf-944c-15caa9478b7e,"",接口服务7,"4329af56-0fdc-4cd0-bcbe-e882a0a608f5",DATA_SERVICE_API,1762999924994
"4b7a6be9-4b09-4498-a833-91c6876c5d0b",1764554405367,bb838d08-ca4a-4e57-bf6c-52a340394c41,dwd.dwd_pm_aging_test,dwd_pm_aging_test,"96b85cb7-af71-44d4-a583-f31a99593204",OFFLINE,1764555803347
"4b81b14c-e9a5-4bb7-a7e9-c22c20b190e3",1763465021172,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ods_mes20_db18s2302_t_blacklist,"039b5304-e187-41d5-a330-e762c6e3e797",OFFLINE,1765346038597
"4b831cd7-5d5d-480d-9544-9e26477ed33d",1764903173538,"2af475a6-700c-45b4-895f-87cbfa1fbf38","",ods_mes20_db18s2503_t_panda_head,"9f8847d4-4b3d-4947-963e-4824b21c25c3",OFFLINE,1764903237423
"4ba82bad-4b49-48b3-a625-5626fb6a5731",1761706499476,b2b09247-950a-4aaf-944c-15caa9478b7e,设备SN需求表；对应工站编码：CAP_PCM,ods_mes20_db18s2503_t_cap_pcm,"2ae64c44-b502-4e3e-ba3d-cfcaf450725b",OFFLINE,1766721418609
"4bed2256-ebe0-4136-b625-fd4fb9f66497",1756868369589,caa06a30-6544-44fc-af18-9dc6b6191077,"",dim_pm_sys_dict_item,"370eabca-f8c8-4817-9795-c0406469e322",OFFLINE,1756883316879
"4c130b7f-30f6-41a8-b510-87265cf7a615",1769740146383,"24f7ac9b-3468-45e8-83a7-e944ad4ba55f",ads_设备管理_设备效率_DT分类和故障率趋势指标表,ads_em_oee_dt,"68742e52-c0c2-49da-82d5-9b534b4bba83",OFFLINE,1770356778672
"4c20f018-0f6d-43da-acdb-fa8bca02b105",1770175597252,b2b09247-950a-4aaf-944c-15caa9478b7e,"",ods_mes20_xxxx_t_water_i_tape_ccd,"846148f3-efaf-41d4-918d-8d3d67c942ad",OFFLINE,1770261249044
"4c26d566-d484-410a-82af-fd31ea73f1ee",1761705385720,b2b09247-950a-4aaf-944c-15caa9478b7e,设备SN需求表；对应工站编码：PSA_CELL_CAM,ods_mes20_db18s2503_t_psa_cell_cam,a1d2b7f2-f406-450d-a408-5bbbd4d11471,OFFLINE,1766720648050
"4c2f7282-c1ed-4976-bf22-f7d9384dacd4",1757311511361,bff32ae5-71f9-4157-98a0-96b919e42f30,"",restcloud_STATION_NGRATE ,"05f2a9f8-7246-43f8-a0ae-54917b8cf544",OFFLINE,1769392897190
"4c313997-0d4c-458b-9ac4-4875da9bd2f5",1761727776004,b2b09247-950a-4aaf-944c-15caa9478b7e,ods_iot_scada_ct_ct_log_section_shift,ods_iot_scada_ct_ct_log_section_shift,"19f52365-626b-40f2-afbd-5a9642c9f90a",OFFLINE,1765434328987
"4c37abd9-e0f9-40a6-8b59-c5199b1957d2",1758614126950,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_mes20_db18s2401_t_rcd_sy_offline,"3860a55b-3fb6-4dc2-8086-3ba68e0817a0",OFFLINE,1759998505757
"4c3bcb24-a1ac-4aa3-93e8-88417a5c916b",1754273253514,"2af475a6-700c-45b4-895f-87cbfa1fbf38","",ods_mes20_db18s2325_t_markprint,f77d248d-e30a-4290-81ba-2e260c7660c7,OFFLINE,0
"4c4fcecb-a8fd-4f05-9f77-05fa361db897",1768357412481,"2af475a6-700c-45b4-895f-87cbfa1fbf38","",ods_mes20_db18s2203_t_markbox,"643e0c53-1ba1-435f-b2cb-535effeeb89e",OFFLINE,1768362501963
"4cbbab59-6472-44df-ac6f-7847c0eb1775",1763715325866,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_mes20_db18s2404_t_online_tcoc,"129f1f13-3d8d-47c3-885b-a861f9db88a6",OFFLINE,1765250846263
"4cc2aeea-464d-47d0-b987-ee10b2b1b71f",1756082516134,caa06a30-6544-44fc-af18-9dc6b6191077,"",共性分析自动采集_X3443项目_18S2323,"58517148-fe3f-4ce4-b288-4bb5e528d005",OFFLINE,1766450760177
"4d21c6d0-4cfb-4a2c-9b91-a9d38e92747a",1764577593708,bb838d08-ca4a-4e57-bf6c-52a340394c41,dwd_pm_shipment,dwd_pm_shipment,"8dac90b0-d8e7-46d3-b94e-f1119f9e1cd0",OFFLINE,1764577632205
"4d2da8a7-50ff-4340-adc6-05a413c2ebaf",1756122306584,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_scada_desayscadadb_base_machine,"5fbcf17f-5f05-4d52-9a3f-4058780f37f5",OFFLINE,1756687897611
"4d2ecd36-78ec-4512-a871-611973b685b8",1748408355460,bb838d08-ca4a-4e57-bf6c-52a340394c41,ads_oee看板_iot25年05月a需求_产品_产线口径_主页,ads_dash_iot2505a_02,"106894bb-5686-4c09-8af5-de41172b7b76",OFFLINE,1757299707542
"4d7e46c4-48f5-467c-a4b8-4a6b7185a537",1764809083363,"2af475a6-700c-45b4-895f-87cbfa1fbf38","",ods_mes20_db18s2225_t_twopositioning,c239db81-096a-4342-9514-57d75267a3b1,OFFLINE,1764809176537
"4d8b2347-c234-4562-9ca3-042037a0890a",1760952555431,caa06a30-6544-44fc-af18-9dc6b6191077,"",dwd_pm_online_cell,"9b89f882-7f58-43aa-9d60-2cc0242dad33",OFFLINE,1764828771681
"4e4f77f4-4bb5-4592-ae33-0c26293207f6",1763371349223,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ods_mes20_db18s2319_t_online,d5c071d5-d791-483f-8246-ffe006abdf6f,OFFLINE,1765335867311
"4e510091-a12b-4080-9bf7-9a9e3e5299fb",1768207704226,bb838d08-ca4a-4e57-bf6c-52a340394c41,dwd_em_ct_section_shift,dwd_em_ct_section_shift,"21accb34-dcfb-4c9c-806d-23a112f04702",OFFLINE,1768208709048
"4e5dd651-27b6-449d-8ed3-1b121da11882",1769408167595,caa06a30-6544-44fc-af18-9dc6b6191077,"",lyq_ods_H_01,"5c85fa20-03d2-486a-ba0e-d3f1e32633b7",OFFLINE,1769410173014
"4ee2c999-0b5e-4fd1-8249-f63dbeafaa6f",1763455311007,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ods_mes20_db18s2401_t_blacklist,c09724c6-c9c5-4f14-9bbb-5ff8429e574f,OFFLINE,1764208787640
"4ee7242b-69cf-4d09-ad7f-3377c3e6907c",1769050763663,"2af475a6-700c-45b4-895f-87cbfa1fbf38","",dwd_pm_18s2226_station_parametrickey,d5c95867-f042-4ec6-86b8-cb6a238dd073,OFFLINE,1769764246330
"4f5e7875-4f82-4b7c-a2dc-107e5ffa6031",1761731612654,b2b09247-950a-4aaf-944c-15caa9478b7e,工站班次CT明细表,dwd_em_ct_station_shift,f91fb316-71a7-4ed4-a759-3322a90e0dee,OFFLINE,1768810720852
"4f89945f-3c45-4330-9b20-1ec58d95f14e",1764904075857,"2af475a6-700c-45b4-895f-87cbfa1fbf38","",ods_mes20_db18s2315_t_panda_detail,ae30dc3d-19ce-4ae9-b532-60b02e7cc3d8,OFFLINE,1765155494034
"4fc0e4e2-6706-4341-89dd-434c9b954780",1754027335425,"2af475a6-700c-45b4-895f-87cbfa1fbf38","",ods_mes20_db18s2325_t_acmtdata,feac2b7e-0073-4f2f-9235-4021105ee95a,OFFLINE,1764660711313
"4fd91251-e6f1-4270-a3d4-4ddc7227259d",1754275628909,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ods_mes20_mes_master_line_type,d5127727-c3df-48fb-a53c-5b5093382a42,OFFLINE,0
"4fe922de-19a7-420e-9850-2b0514ca037e",1770531530722,bb838d08-ca4a-4e57-bf6c-52a340394c41,ods_sap_saphanadb_mardh,ods_sap_saphanadb_mardh,f53c38c6-3ca9-4103-8ae9-e7eef04418a3,OFFLINE,1770532718664
"5058f332-6021-4eea-8c90-cd65f5b8e410",1758766611279,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_mes20_db18s2329_t_bmu_loading,ad843a08-a6d0-496c-af5b-42d507972a4f,OFFLINE,1759998275778
"5088ead3-b3b0-4e9c-9a76-2b1e70be4241",1759980611654,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_mes20_db18s2401_t_ccd_inspection_spotweld,"1b16fa1e-fe14-4452-991f-f72600581528",OFFLINE,1759998584681
"50a42b0d-7e38-4265-8924-fece69f3af8d",1767755371872,bb838d08-ca4a-4e57-bf6c-52a340394c41,所有项目pand_detail接入总调度,ods_mes20_xxxx_t_panda_detail,"5f9208aa-ea4c-4c30-8341-6783c21153e8",OFFLINE,1767853625243
"50aabb91-a5a3-4fab-a1ef-34ce527f7fac",1754902416816,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ods_mes20_mes_product_mapping,a6ebc465-7a16-45f8-a1fc-43c184b33e75,OFFLINE,0
"50ecbfb4-0671-4785-93ae-69824bc3c4b4",1754013539202,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ods_mes20_db18s2228_t_label_w,d978c7e4-5248-4fb2-8c68-1609ee1d1ddb,OFFLINE,0
"51a1947e-fb38-48bb-804a-49e66ceae4d4",1769756386588,b2b09247-950a-4aaf-944c-15caa9478b7e,"",ads_pm_bad_barcode_shift,a8f9f7f1-fb62-42f1-955b-2ab73cfba65f,OFFLINE,1769756410694
"51c3d074-9aeb-430a-8f65-a72bfdffcc12",1763625689396,b2b09247-950a-4aaf-944c-15caa9478b7e,工站运行状态班次天表,dws_rss_station_shift,"4ffa067d-2fea-463e-a3f8-492c58597a58",OFFLINE,1770174829422
"52520cd1-16ff-45e8-be6d-ab67d0ec9c6b",1768353431401,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ads_pm_aphone_station_yield,"214ef61c-7af7-4c5e-9717-7ed291d524fd",OFFLINE,1768887304512
"525d0e75-2c04-49b0-900d-375a74fbb372",1753253801408,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_mes20_db18s2325_t_matting_log,"4bf6f949-cf26-4e4f-bdf9-2a085af80d06",OFFLINE,0
"52dc99ca-5b7d-48e8-942b-033ffede49b7",1770167127947,caa06a30-6544-44fc-af18-9dc6b6191077,"",dwd_pm_multi_station_aging,ecf030e9-53af-4944-a54e-861274833813,OFFLINE,1770167369978
"52efd813-b403-424e-9f90-be41b3c94f6c",1768529531263,b2b09247-950a-4aaf-944c-15caa9478b7e,"",ods_mes20_xxxx_t_ocv,"9cea8756-23e9-40d4-b66b-f6c504d89633",OFFLINE,1768529567350
"5365d7e5-d00a-41d6-b1b9-a772bf0381a0",1753954135497,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ods_mes20_db18s2228_t_fai300,"4b055546-e8b0-48c0-bb53-1c4e89905503",OFFLINE,0
"536cf07b-ecc2-4176-b6fa-6a1ecd1dfeb8",1768813619496,caa06a30-6544-44fc-af18-9dc6b6191077,一小时更新dws二级前置依赖,timer_h1_dws_xx30,"89aef145-91e3-4360-a8e6-99903dce396a",OFFLINE,1769256797009
"5373b16a-59f8-47c9-b829-5fed865d8ccf",1766995960923,"2af475a6-700c-45b4-895f-87cbfa1fbf38","",dwd_pm_station_checkmatingvoltage,c0b75f8a-4394-4f8a-b669-42e2caf593c2,OFFLINE,1769066732778
"537bb4bc-4ca8-48e7-819e-9c3ba53257ac",1763710828421,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_mes20_db18s2086_t_online_bmu,"41fbc72c-4e77-4b08-94fa-f73f121d274a",OFFLINE,1765250758637
"53cce05b-1791-4f1e-975f-a7a9575666dc",1770193862279,b2b09247-950a-4aaf-944c-15caa9478b7e,"",ods_mes20_xxxx_t_cell_location_p,"99096fd5-4a8e-4c6d-99ac-71cfcbefb89b",OFFLINE,1770261484659
"5423540e-d32f-42a5-b17b-86de3655a3a0",1763711924904,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_mes20_db18s2403_t_online_bmu,dd15ac9d-35e1-4ad2-a65b-b13b1129f5f4,OFFLINE,1765250733318
"5454af2d-97ed-4411-b4a6-3a112c7917e5",1761896499090,bb838d08-ca4a-4e57-bf6c-52a340394c41,dwd_BI执行访问明细表,dwd_sys_fine_execute_detail,"0a26afc3-783f-4106-a662-75aa84fa062f",OFFLINE,1763518882355
"545bcd4a-7700-4515-95f4-666c53600535",1770194013873,b2b09247-950a-4aaf-944c-15caa9478b7e,"",ods_mes20_xxxx_t_pcd5,d58b81c1-663a-4873-928f-39b7d1afc9e2,OFFLINE,1770261907142
"548d3b33-16d6-4c89-9fa8-071c36fee34a",1770531808303,bb838d08-ca4a-4e57-bf6c-52a340394c41,ods_sap_saphanadb_ankt,ods_sap_saphanadb_ankt,"98988391-ddd2-4dba-91bc-d1e8828df93c",OFFLINE,1770532991570
"54982bb5-ccf2-4d65-b274-0338a98a7bb8",1763946720314,"2af475a6-700c-45b4-895f-87cbfa1fbf38","",ods_mes20_db18s2226_t_apmtdata_post,b215a98f-1065-488c-b926-ddf10620c180,OFFLINE,1763954612134
"549a7ba2-05b3-4645-91dc-ee3f4277bdb0",1764642610549,b2b09247-950a-4aaf-944c-15caa9478b7e,线体项目设备保养周表(自然周),dws_em_eqp_line_cal_week,"161ca4f1-d6b6-499f-ba18-9c7a5e116aec",OFFLINE,1768976513999
"549ef3ee-441c-45be-94ec-e02abfcb8859",1754030146149,bff32ae5-71f9-4157-98a0-96b919e42f30,"",ods_mes20_db18s2228_t_uv_glue_filling,ddb6ff44-f341-4f31-8b6b-5e420c01fd25,OFFLINE,0
"54a2df2e-a1c3-459d-af67-dd72e46bae47",1768356904345,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_mes20_xxxx_t_ccdpass,f0563c7d-296d-4264-b5c8-8de84a5024ae,OFFLINE,1768363056505
"54a68b01-71c2-4d24-bab8-4b3b0ca9ac90",1751545366717,caa06a30-6544-44fc-af18-9dc6b6191077,"",ods_mes20_db18s2228_t_apmtdata_post2,d24b5b59-9a19-4a5b-9f44-ff8d9168e852,OFFLINE,0
"54b3dae5-df1f-42f6-8f5d-2c5c7e600db4",1763003103714,bb838d08-ca4a-4e57-bf6c-52a340394c41,ods_scada_desayscadadb_ct_log,ods_scada_desayscadadb_ct_log,"71e129a2-3fca-4ff2-887f-829bde52a472",OFFLINE,1763009896282
